date,nasdaq,sp500,fear_greed
2006-12-13,2432.0,1413.0,
2006-12-14,2454.0,1425.0,
2006-12-15,2457.0,1427.0,
2006-12-18,2436.0,1422.0,
2006-12-19,2430.0,1426.0,
2006-12-20,2428.0,1424.0,
2006-12-21,2416.0,1418.0,
2006-12-22,2401.0,1411.0,
2006-12-26,2414.0,1417.0,
2006-12-27,2431.0,1427.0,
2006-12-28,2426.0,1425.0,
2006-12-29,2415.0,1418.0,
2007-01-03,2423.0,1417.0,
2007-01-04,2453.0,1418.0,
2007-01-05,2434.0,1410.0,
2007-01-08,2438.0,1413.0,
2007-01-09,2444.0,1412.0,
2007-01-10,2459.0,1415.0,
2007-01-11,2485.0,1424.0,
2007-01-12,2503.0,1431.0,
2007-01-16,2498.0,1432.0,
2007-01-17,2479.0,1431.0,
2007-01-18,2443.0,1426.0,
2007-01-19,2451.0,1430.0,
2007-01-22,2431.0,1423.0,
2007-01-23,2431.0,1428.0,
2007-01-24,2466.0,1440.0,
2007-01-25,2434.0,1424.0,
2007-01-26,2435.0,1422.0,
2007-01-29,2441.0,1421.0,
2007-01-30,2449.0,1429.0,
2007-01-31,2464.0,1438.0,
2007-02-01,2468.0,1446.0,
2007-02-02,2476.0,1448.0,
2007-02-05,2471.0,1447.0,
2007-02-06,2471.0,1448.0,
2007-02-07,2490.0,1450.0,
2007-02-08,2489.0,1448.0,
2007-02-09,2460.0,1438.0,
2007-02-12,2450.0,1433.0,
2007-02-13,2460.0,1444.0,
2007-02-14,2488.0,1455.0,
2007-02-15,2497.0,1457.0,
2007-02-16,2496.0,1456.0,
2007-02-20,2513.0,1460.0,
2007-02-21,2518.0,1458.0,
2007-02-22,2525.0,1456.0,
2007-02-23,2515.0,1451.0,
2007-02-26,2505.0,1449.0,
2007-02-27,2408.0,1399.0,
2007-02-28,2416.0,1407.0,
2007-03-01,2404.0,1403.0,
2007-03-02,2368.0,1387.0,
2007-03-05,2341.0,1374.0,
2007-03-06,2385.0,1395.0,
2007-03-07,2375.0,1392.0,
2007-03-08,2388.0,1402.0,
2007-03-09,2388.0,1403.0,
2007-03-12,2402.0,1407.0,
2007-03-13,2351.0,1378.0,
2007-03-14,2372.0,1387.0,
2007-03-15,2379.0,1392.0,
2007-03-16,2373.0,1387.0,
2007-03-19,2394.0,1402.0,
2007-03-20,2408.0,1411.0,
2007-03-21,2456.0,1435.0,
2007-03-22,2452.0,1435.0,
2007-03-23,2449.0,1436.0,
2007-03-26,2456.0,1438.0,
2007-03-27,2437.0,1429.0,
2007-03-28,2417.0,1417.0,
2007-03-29,2418.0,1423.0,
2007-03-30,2422.0,1421.0,
2007-04-02,2422.0,1425.0,
2007-04-03,2450.0,1438.0,
2007-04-04,2459.0,1439.0,
2007-04-05,2471.0,1444.0,
2007-04-09,2469.0,1445.0,
2007-04-10,2478.0,1448.0,
2007-04-11,2459.0,1439.0,
2007-04-12,2480.0,1448.0,
2007-04-13,2492.0,1453.0,
2007-04-16,2518.0,1468.0,
2007-04-17,2517.0,1471.0,
2007-04-18,2510.0,1472.0,
2007-04-19,2505.0,1471.0,
2007-04-20,2526.0,1484.0,
2007-04-23,2524.0,1481.0,
2007-04-24,2525.0,1480.0,
2007-04-25,2548.0,1495.0,
2007-04-26,2554.0,1494.0,
2007-04-27,2557.0,1494.0,
2007-04-30,2525.0,1482.0,
2007-05-01,2532.0,1486.0,
2007-05-02,2558.0,1496.0,
2007-05-03,2565.0,1502.0,
2007-05-04,2572.0,1506.0,
2007-05-07,2571.0,1509.0,
2007-05-08,2572.0,1508.0,
2007-05-09,2576.0,1513.0,
2007-05-10,2534.0,1491.0,
2007-05-11,2562.0,1506.0,
2007-05-14,2546.0,1503.0,
2007-05-15,2525.0,1501.0,
2007-05-16,2547.0,1514.0,
2007-05-17,2539.0,1513.0,
2007-05-18,2558.0,1523.0,
2007-05-21,2579.0,1525.0,
2007-05-22,2588.0,1524.0,
2007-05-23,2577.0,1522.0,
2007-05-24,2538.0,1508.0,
2007-05-25,2557.0,1516.0,
2007-05-29,2572.0,1518.0,
2007-05-30,2593.0,1530.0,
2007-05-31,2605.0,1531.0,
2007-06-01,2614.0,1536.0,
2007-06-04,2618.0,1539.0,
2007-06-05,2611.0,1531.0,
2007-06-06,2587.0,1517.0,
2007-06-07,2541.0,1491.0,
2007-06-08,2574.0,1508.0,
2007-06-11,2572.0,1509.0,
2007-06-12,2550.0,1493.0,
2007-06-13,2582.0,1516.0,
2007-06-14,2599.0,1523.0,
2007-06-15,2627.0,1533.0,
2007-06-18,2627.0,1531.0,
2007-06-19,2627.0,1534.0,
2007-06-20,2600.0,1513.0,
2007-06-21,2617.0,1522.0,
2007-06-22,2589.0,1503.0,
2007-06-25,2577.0,1498.0,
2007-06-26,2574.0,1493.0,
2007-06-27,2605.0,1506.0,
2007-06-28,2608.0,1506.0,
2007-06-29,2603.0,1503.0,
2007-07-02,2632.0,1519.0,
2007-07-03,2645.0,1525.0,
2007-07-05,2657.0,1525.0,
2007-07-06,2667.0,1530.0,
2007-07-09,2670.0,1532.0,
2007-07-10,2639.0,1510.0,
2007-07-11,2652.0,1519.0,
2007-07-12,2702.0,1548.0,
2007-07-13,2707.0,1552.0,
2007-07-16,2697.0,1550.0,
2007-07-17,2712.0,1549.0,
2007-07-18,2699.0,1546.0,
2007-07-19,2720.0,1553.0,
2007-07-20,2688.0,1534.0,
2007-07-23,2691.0,1542.0,
2007-07-24,2640.0,1511.0,
2007-07-25,2648.0,1518.0,
2007-07-26,2599.0,1483.0,
2007-07-27,2562.0,1459.0,
2007-07-30,2583.0,1474.0,
2007-07-31,2546.0,1455.0,
2007-08-01,2554.0,1466.0,
2007-08-02,2576.0,1472.0,
2007-08-03,2511.0,1433.0,
2007-08-06,2547.0,1468.0,
2007-08-07,2562.0,1477.0,
2007-08-08,2613.0,1497.0,
2007-08-09,2556.0,1453.0,
2007-08-10,2545.0,1454.0,
2007-08-13,2542.0,1453.0,
2007-08-14,2499.0,1427.0,
2007-08-15,2459.0,1407.0,
2007-08-16,2451.0,1411.0,
2007-08-17,2505.0,1446.0,
2007-08-20,2509.0,1446.0,
2007-08-21,2521.0,1447.0,
2007-08-22,2553.0,1464.0,
2007-08-23,2542.0,1462.0,
2007-08-24,2577.0,1479.0,
2007-08-27,2561.0,1467.0,
2007-08-28,2501.0,1432.0,
2007-08-29,2563.0,1464.0,
2007-08-30,2565.0,1458.0,
2007-08-31,2596.0,1474.0,
2007-09-04,2630.0,1489.0,
2007-09-05,2606.0,1472.0,
2007-09-06,2614.0,1479.0,
2007-09-07,2566.0,1454.0,
2007-09-10,2559.0,1452.0,
2007-09-11,2597.0,1471.0,
2007-09-12,2592.0,1472.0,
2007-09-13,2601.0,1484.0,
2007-09-14,2602.0,1484.0,
2007-09-17,2582.0,1477.0,
2007-09-18,2652.0,1520.0,
2007-09-19,2666.0,1529.0,
2007-09-20,2654.0,1519.0,
2007-09-21,2671.0,1526.0,
2007-09-24,2668.0,1518.0,
2007-09-25,2683.0,1517.0,
2007-09-26,2699.0,1525.0,
2007-09-27,2710.0,1531.0,
2007-09-28,2702.0,1527.0,
2007-10-01,2741.0,1547.0,
2007-10-02,2747.0,1547.0,
2007-10-03,2729.0,1540.0,
2007-10-04,2734.0,1543.0,
2007-10-05,2780.0,1558.0,
2007-10-08,2787.0,1553.0,
2007-10-09,2804.0,1565.0,
2007-10-10,2812.0,1562.0,
2007-10-11,2772.0,1554.0,
2007-10-12,2806.0,1562.0,
2007-10-15,2780.0,1549.0,
2007-10-16,2764.0,1539.0,
2007-10-17,2793.0,1541.0,
2007-10-18,2799.0,1540.0,
2007-10-19,2725.0,1501.0,
2007-10-22,2754.0,1506.0,
2007-10-23,2799.0,1520.0,
2007-10-24,2775.0,1516.0,
2007-10-25,2751.0,1514.0,
2007-10-26,2804.0,1535.0,
2007-10-29,2817.0,1541.0,
2007-10-30,2817.0,1531.0,
2007-10-31,2859.0,1549.0,
2007-11-01,2795.0,1508.0,
2007-11-02,2810.0,1510.0,
2007-11-05,2795.0,1502.0,
2007-11-06,2825.0,1520.0,
2007-11-07,2749.0,1476.0,
2007-11-08,2696.0,1475.0,
2007-11-09,2628.0,1454.0,
2007-11-12,2584.0,1439.0,
2007-11-13,2674.0,1481.0,
2007-11-14,2644.0,1471.0,
2007-11-15,2619.0,1451.0,
2007-11-16,2637.0,1459.0,
2007-11-19,2593.0,1433.0,
2007-11-20,2597.0,1440.0,
2007-11-21,2562.0,1417.0,
2007-11-23,2597.0,1441.0,
2007-11-26,2541.0,1407.0,
2007-11-27,2581.0,1428.0,
2007-11-28,2663.0,1469.0,
2007-11-29,2668.0,1470.0,
2007-11-30,2661.0,1481.0,
2007-12-03,2637.0,1472.0,
2007-12-04,2620.0,1463.0,
2007-12-05,2666.0,1485.0,
2007-12-06,2709.0,1507.0,
2007-12-07,2706.0,1505.0,
2007-12-10,2719.0,1516.0,
2007-12-11,2652.0,1478.0,
2007-12-12,2671.0,1487.0,
2007-12-13,2668.0,1488.0,
2007-12-14,2636.0,1468.0,
2007-12-17,2574.0,1446.0,
2007-12-18,2596.0,1455.0,
2007-12-19,2601.0,1453.0,
2007-12-20,2641.0,1460.0,
2007-12-21,2692.0,1484.0,
2007-12-24,2714.0,1496.0,
2007-12-26,2724.0,1498.0,
2007-12-27,2677.0,1476.0,
2007-12-28,2674.0,1478.0,
2007-12-31,2652.0,1468.0,
2008-01-02,2610.0,1447.0,
2008-01-03,2603.0,1447.0,
2008-01-04,2505.0,1412.0,
2008-01-07,2499.0,1416.0,
2008-01-08,2441.0,1390.0,
2008-01-09,2475.0,1409.0,
2008-01-10,2489.0,1420.0,
2008-01-11,2440.0,1401.0,
2008-01-14,2478.0,1416.0,
2008-01-15,2418.0,1381.0,
2008-01-16,2395.0,1373.0,
2008-01-17,2347.0,1333.0,
2008-01-18,2340.0,1325.0,
2008-01-22,2292.0,1310.0,
2008-01-23,2316.0,1339.0,
2008-01-24,2361.0,1352.0,
2008-01-25,2326.0,1331.0,
2008-01-28,2350.0,1354.0,
2008-01-29,2358.0,1362.0,
2008-01-30,2349.0,1356.0,
2008-01-31,2390.0,1379.0,
2008-02-01,2413.0,1395.0,
2008-02-04,2383.0,1381.0,
2008-02-05,2310.0,1337.0,
2008-02-06,2279.0,1326.0,
2008-02-07,2293.0,1337.0,
2008-02-08,2305.0,1331.0,
2008-02-11,2320.0,1339.0,
2008-02-12,2320.0,1349.0,
2008-02-13,2374.0,1367.0,
2008-02-14,2333.0,1349.0,
2008-02-15,2322.0,1350.0,
2008-02-19,2306.0,1349.0,
2008-02-20,2327.0,1360.0,
2008-02-21,2300.0,1343.0,
2008-02-22,2303.0,1353.0,
2008-02-25,2327.0,1372.0,
2008-02-26,2345.0,1381.0,
2008-02-27,2354.0,1380.0,
2008-02-28,2332.0,1368.0,
2008-02-29,2271.0,1331.0,
2008-03-03,2259.0,1331.0,
2008-03-04,2260.0,1327.0,
2008-03-05,2273.0,1334.0,
2008-03-06,2220.0,1304.0,
2008-03-07,2212.0,1293.0,
2008-03-10,2169.0,1273.0,
2008-03-11,2256.0,1321.0,
2008-03-12,2244.0,1309.0,
2008-03-13,2264.0,1315.0,
2008-03-14,2212.0,1288.0,
2008-03-17,2177.0,1277.0,
2008-03-18,2268.0,1331.0,
2008-03-19,2210.0,1298.0,
2008-03-20,2258.0,1330.0,
2008-03-24,2327.0,1350.0,
2008-03-25,2341.0,1353.0,
2008-03-26,2324.0,1341.0,
2008-03-27,2281.0,1326.0,
2008-03-28,2261.0,1315.0,
2008-03-31,2279.0,1323.0,
2008-04-01,2363.0,1370.0,
2008-04-02,2361.0,1368.0,
2008-04-03,2363.0,1369.0,
2008-04-04,2371.0,1370.0,
2008-04-07,2365.0,1373.0,
2008-04-08,2349.0,1366.0,
2008-04-09,2322.0,1354.0,
2008-04-10,2352.0,1361.0,
2008-04-11,2290.0,1333.0,
2008-04-14,2276.0,1328.0,
2008-04-15,2286.0,1334.0,
2008-04-16,2350.0,1365.0,
2008-04-17,2342.0,1366.0,
2008-04-18,2403.0,1390.0,
2008-04-21,2408.0,1388.0,
2008-04-22,2377.0,1376.0,
2008-04-23,2405.0,1380.0,
2008-04-24,2429.0,1389.0,
2008-04-25,2423.0,1398.0,
2008-04-28,2424.0,1396.0,
2008-04-29,2426.0,1391.0,
2008-04-30,2413.0,1386.0,
2008-05-01,2481.0,1409.0,
2008-05-02,2477.0,1414.0,
2008-05-05,2464.0,1407.0,
2008-05-06,2483.0,1418.0,
2008-05-07,2438.0,1393.0,
2008-05-08,2451.0,1398.0,
2008-05-09,2446.0,1388.0,
2008-05-12,2488.0,1404.0,
2008-05-13,2495.0,1403.0,
2008-05-14,2497.0,1409.0,
2008-05-15,2534.0,1424.0,
2008-05-16,2529.0,1425.0,
2008-05-19,2516.0,1427.0,
2008-05-20,2492.0,1413.0,
2008-05-21,2448.0,1391.0,
2008-05-22,2465.0,1394.0,
2008-05-23,2445.0,1376.0,
2008-05-27,2481.0,1385.0,
2008-05-28,2487.0,1391.0,
2008-05-29,2508.0,1398.0,
2008-05-30,2523.0,1400.0,
2008-06-02,2492.0,1386.0,
2008-06-03,2480.0,1378.0,
2008-06-04,2503.0,1377.0,
2008-06-05,2550.0,1404.0,
2008-06-06,2475.0,1361.0,
2008-06-09,2459.0,1362.0,
2008-06-10,2449.0,1358.0,
2008-06-11,2394.0,1335.0,
2008-06-12,2404.0,1340.0,
2008-06-13,2454.0,1360.0,
2008-06-16,2475.0,1360.0,
2008-06-17,2458.0,1351.0,
2008-06-18,2430.0,1338.0,
2008-06-19,2462.0,1343.0,
2008-06-20,2406.0,1318.0,
2008-06-23,2386.0,1318.0,
2008-06-24,2368.0,1314.0,
2008-06-25,2401.0,1322.0,
2008-06-26,2321.0,1283.0,
2008-06-27,2316.0,1278.0,
2008-06-30,2293.0,1280.0,
2008-07-01,2305.0,1285.0,
2008-07-02,2251.0,1262.0,
2008-07-03,2245.0,1263.0,
2008-07-07,2243.0,1252.0,
2008-07-08,2294.0,1274.0,
2008-07-09,2235.0,1245.0,
2008-07-10,2258.0,1253.0,
2008-07-11,2239.0,1239.0,
2008-07-14,2213.0,1228.0,
2008-07-15,2216.0,1215.0,
2008-07-16,2285.0,1245.0,
2008-07-17,2312.0,1260.0,
2008-07-18,2283.0,1261.0,
2008-07-21,2280.0,1260.0,
2008-07-22,2304.0,1277.0,
2008-07-23,2326.0,1282.0,
2008-07-24,2280.0,1253.0,
2008-07-25,2311.0,1258.0,
2008-07-28,2264.0,1234.0,
2008-07-29,2320.0,1263.0,
2008-07-30,2330.0,1284.0,
2008-07-31,2326.0,1267.0,
2008-08-01,2311.0,1260.0,
2008-08-04,2286.0,1249.0,
2008-08-05,2350.0,1285.0,
2008-08-06,2378.0,1289.0,
2008-08-07,2356.0,1266.0,
2008-08-08,2414.0,1296.0,
2008-08-11,2440.0,1305.0,
2008-08-12,2431.0,1290.0,
2008-08-13,2429.0,1286.0,
2008-08-14,2454.0,1293.0,
2008-08-15,2453.0,1298.0,
2008-08-18,2417.0,1279.0,
2008-08-19,2384.0,1267.0,
2008-08-20,2389.0,1275.0,
2008-08-21,2380.0,1278.0,
2008-08-22,2415.0,1292.0,
2008-08-25,2366.0,1267.0,
2008-08-26,2362.0,1272.0,
2008-08-27,2382.0,1282.0,
2008-08-28,2412.0,1301.0,
2008-08-29,2368.0,1283.0,
2008-09-02,2349.0,1278.0,
2008-09-03,2334.0,1275.0,
2008-09-04,2259.0,1237.0,
2008-09-05,2256.0,1242.0,
2008-09-08,2270.0,1268.0,
2008-09-09,2210.0,1225.0,
2008-09-10,2229.0,1232.0,
2008-09-11,2258.0,1249.0,
2008-09-12,2261.0,1252.0,
2008-09-15,2180.0,1193.0,
2008-09-16,2208.0,1214.0,
2008-09-17,2099.0,1156.0,
2008-09-18,2199.0,1207.0,
2008-09-19,2274.0,1255.0,
2008-09-22,2179.0,1207.0,
2008-09-23,2153.0,1188.0,
2008-09-24,2156.0,1186.0,
2008-09-25,2187.0,1209.0,
2008-09-26,2183.0,1213.0,
2008-09-29,1984.0,1106.0,
2008-09-30,2092.0,1166.0,
2008-10-01,2069.0,1161.0,
2008-10-02,1977.0,1114.0,
2008-10-03,1947.0,1099.0,
2008-10-06,1863.0,1057.0,
2008-10-07,1755.0,996.0,
2008-10-08,1740.0,985.0,
2008-10-09,1645.0,910.0,
2008-10-10,1650.0,899.0,
2008-10-13,1844.0,1003.0,
2008-10-14,1779.0,998.0,
2008-10-15,1628.0,908.0,
2008-10-16,1718.0,946.0,
2008-10-17,1711.0,941.0,
2008-10-20,1770.0,985.0,
2008-10-21,1697.0,955.0,
2008-10-22,1616.0,897.0,
2008-10-23,1604.0,908.0,
2008-10-24,1552.0,877.0,
2008-10-27,1506.0,849.0,
2008-10-28,1649.0,941.0,
2008-10-29,1657.0,930.0,
2008-10-30,1699.0,954.0,
2008-10-31,1721.0,969.0,
2008-11-03,1726.0,966.0,
2008-11-04,1780.0,1006.0,
2008-11-05,1682.0,953.0,
2008-11-06,1609.0,905.0,
2008-11-07,1647.0,931.0,
2008-11-10,1617.0,919.0,
2008-11-11,1581.0,899.0,
2008-11-12,1499.0,852.0,
2008-11-13,1597.0,911.0,
2008-11-14,1517.0,873.0,
2008-11-17,1482.0,851.0,
2008-11-18,1483.0,859.0,
2008-11-19,1386.0,807.0,
2008-11-20,1316.0,752.0,
2008-11-21,1384.0,800.0,
2008-11-24,1472.0,852.0,
2008-11-25,1465.0,857.0,
2008-11-26,1532.0,888.0,
2008-11-28,1536.0,896.0,
2008-12-01,1398.0,816.0,
2008-12-02,1450.0,849.0,
2008-12-03,1492.0,871.0,
2008-12-04,1446.0,845.0,
2008-12-05,1509.0,876.0,
2008-12-08,1572.0,910.0,
2008-12-09,1547.0,889.0,
2008-12-10,1565.0,899.0,
2008-12-11,1508.0,874.0,
2008-12-12,1541.0,880.0,
2008-12-15,1508.0,869.0,
2008-12-16,1590.0,913.0,
2008-12-17,1579.0,904.0,
2008-12-18,1552.0,885.0,
2008-12-19,1564.0,888.0,
2008-12-22,1532.0,872.0,
2008-12-23,1522.0,863.0,
2008-12-24,1525.0,868.0,
2008-12-26,1530.0,873.0,
2008-12-29,1510.0,869.0,
2008-12-30,1551.0,891.0,
2008-12-31,1577.0,903.0,
2009-01-02,1632.0,932.0,
2009-01-05,1628.0,927.0,
2009-01-06,1652.0,935.0,
2009-01-07,1599.0,907.0,
2009-01-08,1617.0,910.0,
2009-01-09,1572.0,890.0,
2009-01-12,1539.0,870.0,
2009-01-13,1546.0,872.0,
2009-01-14,1490.0,843.0,
2009-01-15,1512.0,844.0,
2009-01-16,1529.0,850.0,
2009-01-20,1441.0,805.0,
2009-01-21,1507.0,840.0,
2009-01-22,1465.0,828.0,
2009-01-23,1477.0,832.0,
2009-01-26,1489.0,837.0,
2009-01-27,1505.0,846.0,
2009-01-28,1558.0,874.0,
2009-01-29,1508.0,845.0,
2009-01-30,1476.0,826.0,
2009-02-02,1494.0,825.0,
2009-02-03,1516.0,839.0,
2009-02-04,1515.0,832.0,
2009-02-05,1546.0,846.0,
2009-02-06,1592.0,869.0,
2009-02-09,1592.0,870.0,
2009-02-10,1525.0,827.0,
2009-02-11,1530.0,834.0,
2009-02-12,1542.0,835.0,
2009-02-13,1534.0,827.0,
2009-02-17,1471.0,789.0,
2009-02-18,1468.0,788.0,
2009-02-19,1443.0,779.0,
2009-02-20,1441.0,770.0,
2009-02-23,1388.0,743.0,
2009-02-24,1442.0,773.0,
2009-02-25,1425.0,765.0,
2009-02-26,1391.0,753.0,
2009-02-27,1378.0,735.0,
2009-03-02,1323.0,701.0,
2009-03-03,1321.0,696.0,
2009-03-04,1354.0,713.0,
2009-03-05,1300.0,683.0,
2009-03-06,1294.0,683.0,
2009-03-09,1269.0,677.0,
2009-03-10,1358.0,720.0,
2009-03-11,1372.0,721.0,
2009-03-12,1426.0,751.0,
2009-03-13,1432.0,757.0,
2009-03-16,1404.0,754.0,
2009-03-17,1462.0,778.0,
2009-03-18,1491.0,794.0,
2009-03-19,1483.0,784.0,
2009-03-20,1457.0,769.0,
2009-03-23,1556.0,823.0,
2009-03-24,1517.0,806.0,
2009-03-25,1529.0,814.0,
2009-03-26,1587.0,833.0,
2009-03-27,1545.0,816.0,
2009-03-30,1502.0,788.0,
2009-03-31,1529.0,798.0,
2009-04-01,1552.0,811.0,
2009-04-02,1603.0,834.0,
2009-04-03,1622.0,842.0,
2009-04-06,1607.0,835.0,
2009-04-07,1562.0,816.0,
2009-04-08,1591.0,825.0,
2009-04-09,1653.0,857.0,
2009-04-13,1653.0,859.0,
2009-04-14,1626.0,842.0,
2009-04-15,1627.0,852.0,
2009-04-16,1670.0,865.0,
2009-04-17,1673.0,870.0,
2009-04-20,1608.0,832.0,
2009-04-21,1644.0,850.0,
2009-04-22,1646.0,844.0,
2009-04-23,1652.0,852.0,
2009-04-24,1694.0,866.0,
2009-04-27,1679.0,858.0,
2009-04-28,1674.0,855.0,
2009-04-29,1712.0,874.0,
2009-04-30,1717.0,873.0,
2009-05-01,1719.0,878.0,
2009-05-04,1764.0,907.0,
2009-05-05,1754.0,904.0,
2009-05-06,1759.0,920.0,
2009-05-07,1716.0,907.0,
2009-05-08,1739.0,929.0,
2009-05-11,1731.0,909.0,
2009-05-12,1716.0,908.0,
2009-05-13,1664.0,884.0,
2009-05-14,1689.0,893.0,
2009-05-15,1680.0,883.0,
2009-05-18,1732.0,910.0,
2009-05-19,1735.0,908.0,
2009-05-20,1728.0,903.0,
2009-05-21,1695.0,888.0,
2009-05-22,1692.0,887.0,
2009-05-26,1750.0,910.0,
2009-05-27,1731.0,893.0,
2009-05-28,1752.0,907.0,
2009-05-29,1774.0,919.0,
2009-06-01,1829.0,943.0,
2009-06-02,1837.0,945.0,
2009-06-03,1826.0,932.0,
2009-06-04,1850.0,942.0,
2009-06-05,1849.0,940.0,
2009-06-08,1842.0,939.0,
2009-06-09,1860.0,942.0,
2009-06-10,1853.0,939.0,
2009-06-11,1862.0,945.0,
2009-06-12,1859.0,946.0,
2009-06-15,1816.0,924.0,
2009-06-16,1796.0,912.0,
2009-06-17,1808.0,911.0,
2009-06-18,1808.0,918.0,
2009-06-19,1827.0,921.0,
2009-06-22,1766.0,893.0,
2009-06-23,1765.0,895.0,
2009-06-24,1792.0,901.0,
2009-06-25,1830.0,920.0,
2009-06-26,1838.0,919.0,
2009-06-29,1844.0,927.0,
2009-06-30,1835.0,919.0,
2009-07-01,1846.0,923.0,
2009-07-02,1797.0,896.0,
2009-07-06,1787.0,899.0,
2009-07-07,1746.0,881.0,
2009-07-08,1747.0,880.0,
2009-07-09,1753.0,883.0,
2009-07-10,1756.0,879.0,
2009-07-13,1793.0,901.0,
2009-07-14,1800.0,906.0,
2009-07-15,1863.0,933.0,
2009-07-16,1885.0,941.0,
2009-07-17,1887.0,940.0,
2009-07-20,1909.0,951.0,
2009-07-21,1916.0,955.0,
2009-07-22,1926.0,954.0,
2009-07-23,1974.0,976.0,
2009-07-24,1966.0,979.0,
2009-07-27,1968.0,982.0,
2009-07-28,1976.0,980.0,
2009-07-29,1968.0,975.0,
2009-07-30,1984.0,987.0,
2009-07-31,1978.0,987.0,
2009-08-03,2009.0,1003.0,
2009-08-04,2011.0,1006.0,
2009-08-05,1993.0,1003.0,
2009-08-06,1973.0,997.0,
2009-08-07,2000.0,1010.0,
2009-08-10,1992.0,1007.0,
2009-08-11,1970.0,994.0,
2009-08-12,1999.0,1006.0,
2009-08-13,2009.0,1013.0,
2009-08-14,1986.0,1004.0,
2009-08-17,1931.0,980.0,
2009-08-18,1956.0,990.0,
2009-08-19,1969.0,996.0,
2009-08-20,1989.0,1007.0,
2009-08-21,2021.0,1026.0,
2009-08-24,2018.0,1026.0,
2009-08-25,2024.0,1028.0,
2009-08-26,2024.0,1028.0,
2009-08-27,2028.0,1031.0,
2009-08-28,2029.0,1029.0,
2009-08-31,2009.0,1021.0,
2009-09-01,1969.0,998.0,
2009-09-02,1967.0,995.0,
2009-09-03,1983.0,1003.0,
2009-09-04,2019.0,1016.0,
2009-09-08,2038.0,1025.0,
2009-09-09,2060.0,1033.0,
2009-09-10,2084.0,1044.0,
2009-09-11,2081.0,1043.0,
2009-09-14,2092.0,1049.0,
2009-09-15,2103.0,1053.0,
2009-09-16,2133.0,1069.0,
2009-09-17,2127.0,1065.0,
2009-09-18,2133.0,1068.0,
2009-09-21,2138.0,1065.0,
2009-09-22,2146.0,1072.0,
2009-09-23,2131.0,1061.0,
2009-09-24,2108.0,1051.0,
2009-09-25,2091.0,1044.0,
2009-09-28,2131.0,1063.0,
2009-09-29,2124.0,1061.0,
2009-09-30,2122.0,1057.0,
2009-10-01,2057.0,1030.0,
2009-10-02,2048.0,1025.0,
2009-10-05,2068.0,1040.0,
2009-10-06,2104.0,1055.0,
2009-10-07,2110.0,1058.0,
2009-10-08,2124.0,1065.0,
2009-10-09,2139.0,1071.0,
2009-10-12,2139.0,1076.0,
2009-10-13,2140.0,1073.0,
2009-10-14,2172.0,1092.0,
2009-10-15,2173.0,1097.0,
2009-10-16,2157.0,1088.0,
2009-10-19,2176.0,1098.0,
2009-10-20,2163.0,1091.0,
2009-10-21,2151.0,1081.0,
2009-10-22,2165.0,1093.0,
2009-10-23,2154.0,1080.0,
2009-10-26,2142.0,1067.0,
2009-10-27,2116.0,1063.0,
2009-10-28,2060.0,1043.0,
2009-10-29,2098.0,1066.0,
2009-10-30,2045.0,1036.0,
2009-11-02,2049.0,1043.0,
2009-11-03,2057.0,1045.0,
2009-11-04,2056.0,1046.0,
2009-11-05,2105.0,1067.0,
2009-11-06,2112.0,1069.0,
2009-11-09,2154.0,1093.0,
2009-11-10,2151.0,1093.0,
2009-11-11,2167.0,1099.0,
2009-11-12,2149.0,1087.0,
2009-11-13,2168.0,1093.0,
2009-11-16,2198.0,1109.0,
2009-11-17,2204.0,1110.0,
2009-11-18,2193.0,1110.0,
2009-11-19,2157.0,1095.0,
2009-11-20,2146.0,1091.0,
2009-11-23,2176.0,1106.0,
2009-11-24,2169.0,1106.0,
2009-11-25,2176.0,1111.0,
2009-11-27,2138.0,1091.0,
2009-11-30,2145.0,1096.0,
2009-12-01,2176.0,1109.0,
2009-12-02,2185.0,1109.0,
2009-12-03,2173.0,1100.0,
2009-12-04,2194.0,1106.0,
2009-12-07,2190.0,1103.0,
2009-12-08,2173.0,1092.0,
2009-12-09,2184.0,1096.0,
2009-12-10,2191.0,1102.0,
2009-12-11,2190.0,1106.0,
2009-12-14,2212.0,1114.0,
2009-12-15,2201.0,1108.0,
2009-12-16,2207.0,1109.0,
2009-12-17,2180.0,1096.0,
2009-12-18,2212.0,1102.0,
2009-12-21,2238.0,1114.0,
2009-12-22,2253.0,1118.0,
2009-12-23,2270.0,1121.0,
2009-12-24,2286.0,1126.0,
2009-12-28,2291.0,1128.0,
2009-12-29,2288.0,1126.0,
2009-12-30,2291.0,1126.0,
2009-12-31,2269.0,1115.0,
2010-01-04,2308.0,1133.0,
2010-01-05,2309.0,1137.0,
2010-01-06,2301.0,1137.0,
2010-01-07,2300.0,1142.0,
2010-01-08,2317.0,1145.0,
2010-01-11,2312.0,1147.0,
2010-01-12,2282.0,1136.0,
2010-01-13,2308.0,1146.0,
2010-01-14,2317.0,1148.0,
2010-01-15,2288.0,1136.0,
2010-01-19,2320.0,1150.0,
2010-01-20,2291.0,1138.0,
2010-01-21,2266.0,1116.0,
2010-01-22,2205.0,1092.0,
2010-01-25,2211.0,1097.0,
2010-01-26,2204.0,1092.0,
2010-01-27,2221.0,1098.0,
2010-01-28,2179.0,1085.0,
2010-01-29,2147.0,1074.0,
2010-02-01,2171.0,1089.0,
